distance (nm),number_prob_density
-4.0,0.10887119565345403
-3.973333333333333,0.10895951136682219
-3.9466666666666668,0.10942316886199922
-3.92,0.10880495886842773
-3.8933333333333335,0.10893743243847945
-3.8666666666666667,0.10699448674440037
-3.84,0.10898159029516219
-3.8133333333333335,0.11224927168975063
-3.7866666666666666,0.1101517734972789
-3.76,0.11238174525980052
-3.7333333333333334,0.11432469095388059
-3.7066666666666666,0.11046087849406513
-3.68,0.11116740420100209
-3.6533333333333333,0.11068166777748042
-3.6266666666666665,0.11796771413027984
-3.6,0.11668713628645402
-3.5733333333333333,0.11653258378806033
-3.546666666666667,0.11858592412384947
-3.52,0.1203301594628523
-3.493333333333333,0.11796771413027782
-3.466666666666667,0.12119123766818281
-3.44,0.12412773513764325
-3.413333333333333,0.12348744621572974
-3.3866666666666667,0.1256732601215698
-3.36,0.12732917974720537
-3.333333333333333,0.12971370400812166
-3.3066666666666666,0.13282683290431324
-3.28,0.1312371500637064
-3.2533333333333334,0.13415156860482394
-3.2266666666666666,0.13503472573849512
-3.2,0.1379049864229312
-3.1733333333333333,0.13982585318866858
-3.1466666666666665,0.14214414066455722
-3.12,0.14051029996726458
-3.0933333333333333,0.14278442958647075
-3.0666666666666664,0.14276235065812773
-3.04,0.14159216745601316
-3.013333333333333,0.1434026395800414
-2.9866666666666664,0.14196750923782508
-2.96,0.14251948244636792
-2.9333333333333336,0.13852319641650074
-2.9066666666666663,0.14064277353731658
-2.88,0.1363373825106618
-2.8533333333333335,0.13463730502834376
-2.8266666666666667,0.1305306243567675
-2.8,0.12880846794610537
-2.7733333333333334,0.12143410587994269
-2.7466666666666666,0.12549662869483533
-2.7199999999999998,0.11538447951428635
-2.6933333333333334,0.11235966633145972
-2.6666666666666665,0.1063321188941462
-2.6399999999999997,0.09995130860336457
-2.6133333333333333,0.09575631221841942
-2.586666666666667,0.09407831366444208
-2.5599999999999996,0.08851442372230803
-2.533333333333333,0.07864514275351855
-2.506666666666667,0.07504627743380458
-2.48,0.06928367713659278
-2.453333333333333,0.06526531217838312
-2.4266666666666667,0.060474184728211464
-2.4,0.05998844830469169
-2.373333333333333,0.057692239757143195
-2.3466666666666667,0.059591027594539145
-2.32,0.060430026871527855
-2.293333333333333,0.06358731362440687
-2.2666666666666666,0.06716410001577852
-2.24,0.07498004064877864
-2.213333333333333,0.07838019561341819
-2.1866666666666665,0.08650524124320189
-2.16,0.0931068408174034
-2.1333333333333333,0.10134228108889769
-2.1066666666666665,0.11481042737739926
-2.08,0.1357854093021178
-2.0533333333333332,0.15444210375094536
-2.0266666666666664,0.17788992564994344
-2.0,0.19758432973083775
-1.9733333333333332,0.2301507490350041
-1.9466666666666663,0.2609950119285117
-1.92,0.29391469408614007
-1.893333333333333,0.3403466803889694
-1.8666666666666667,0.37437030896369194
-1.8399999999999999,0.4125889339233552
-1.813333333333333,0.44908540247237355
-1.7866666666666666,0.4856039499497189
-1.7599999999999998,0.5125844003834069
-1.7333333333333334,0.5243303902612494
-1.7066666666666666,0.5277747030825712
-1.6799999999999997,0.5209523142249526
-1.6533333333333333,0.5042606443985459
-1.6266666666666665,0.4861338442299217
-1.5999999999999996,0.4644081787415837
-1.5733333333333333,0.44734116713336536
-1.5466666666666664,0.4184840077906277
-1.52,0.3872864820436483
-1.4933333333333332,0.35644221915014007
-1.4666666666666663,0.3285786115827858
-1.44,0.29351727337599093
-1.413333333333333,0.26753037471768515
-1.3866666666666667,0.2293117497580141
-1.3599999999999999,0.19504525297152864
-1.333333333333333,0.16488543685662088
-1.3066666666666666,0.1335333586112525
-1.2799999999999998,0.10681785531766527
-1.253333333333333,0.08416487483897156
-1.2266666666666666,0.06926159820825047
-1.1999999999999997,0.054490795147582
-1.1733333333333333,0.041331753855863844
-1.1466666666666665,0.03342749750949661
-1.1199999999999997,0.025655714733180828
-1.0933333333333333,0.019826877650943254
-1.0666666666666664,0.016007223047810444
-1.0399999999999996,0.010664122389093235
-1.0133333333333332,0.00830167705651969
-0.9866666666666664,0.0066015995742005115
-0.96,0.0046365749517796135
-0.9333333333333331,0.0037754967464491106
-0.9066666666666663,0.0021195771208135372
