distance (nm),number_prob_density
-4.0,0.09965333449298175
-3.973333333333333,0.10139044348983647
-3.9466666666666668,0.1019576627541144
-3.92,0.10046871218538181
-3.8933333333333335,0.09809348151621505
-3.8666666666666667,0.09944062726887719
-3.84,0.0969944941916742
-3.8133333333333335,0.1005750657974348
-3.7866666666666666,0.09901521282066808
-3.76,0.09500922676669844
-3.7333333333333334,0.09518648278678622
-3.7066666666666666,0.09405204425822943
-3.68,0.09327211776984523
-3.6533333333333333,0.09199587442521648
-3.6266666666666665,0.0930239593417241
-3.6,0.0915704599770088
-3.5733333333333333,0.08710360827081277
-3.546666666666667,0.08993970459220726
-3.52,0.08256585415658285
-3.493333333333333,0.08518924325387187
-3.466666666666667,0.08511834084583744
-3.44,0.07859531930663123
-3.413333333333333,0.07714181994191648
-3.3866666666666667,0.07845351449056152
-3.36,0.07855986810261378
-3.333333333333333,0.0775317831861092
-3.3066666666666666,0.07398666278436497
-3.28,0.07224955378751284
-3.2533333333333334,0.06973251830227495
-3.2266666666666666,0.06888168940585657
-3.2,0.06732183642909004
-3.1733333333333333,0.06714458040900288
-3.1466666666666665,0.05948712034123899
-3.12,0.0642021304755566
-3.0933333333333333,0.06019614442158759
-3.0666666666666664,0.05888444987294273
-3.04,0.05785636495643756
-3.013333333333333,0.059806181177395924
-2.9866666666666664,0.05796271856849042
-2.96,0.057466401712245666
-2.9333333333333336,0.05775001134438479
-2.9066666666666663,0.0573600481001942
-2.88,0.06150783897023189
-2.8533333333333335,0.06310314315101666
-2.8266666666666667,0.06810176291747362
-2.8,0.07146962729912797
-2.7733333333333334,0.07483749168078449
-2.7466666666666666,0.07795719763431795
-2.7199999999999998,0.08699725465875963
-2.6933333333333334,0.09596640927517006
-2.6666666666666665,0.10206401636616722
-2.6399999999999997,0.11124587820668069
-2.6133333333333333,0.12152672737173065
-2.586666666666667,0.13499818489835505
-2.5599999999999996,0.1444991075750257
-2.533333333333333,0.1630400872761344
-2.506666666666667,0.17048484011979814
-2.48,0.19133014808204413
-2.453333333333333,0.20356081346805036
-2.4266666666666667,0.2216763787209602
-2.4,0.23713310367255758
-2.373333333333333,0.2490092570183884
-2.3466666666666667,0.2611690199963718
-2.32,0.27506589197120246
-2.293333333333333,0.2873674597652498
-2.2666666666666666,0.2921888235116118
-2.24,0.3073973900350929
-2.213333333333333,0.3179973000363053
-2.1866666666666665,0.33019251421829143
-2.16,0.3483435306752197
-2.1333333333333333,0.3532357968296242
-2.1066666666666665,0.3673808272325708
-2.08,0.3714931668985978
-2.0533333333333332,0.3852127828533411
-2.0266666666666664,0.39414648626572746
-2.0,0.3996768740924502
-1.9733333333333332,0.41048949131776463
-1.9466666666666663,0.4059162859995201
-1.92,0.41212024670255964
-1.893333333333333,0.41130486901016877
-1.8666666666666667,0.40811426064859646
-1.8399999999999999,0.4025838728218729
-1.813333333333333,0.4132546852311272
-1.7866666666666666,0.3992869108482572
-1.7599999999999998,0.39762070425943846
-1.7333333333333334,0.3932247549612772
-1.7066666666666666,0.38067502873910875
-1.6799999999999997,0.36808985131292404
-1.6533333333333333,0.35270402876936024
-1.6266666666666665,0.33331222017182877
-1.5999999999999996,0.3164374470595364
-1.5733333333333333,0.2973292480941423
-1.5466666666666664,0.27822104912875406
-1.52,0.2580493140428354
-1.4933333333333332,0.23387159290295048
-1.4666666666666663,0.20068926594264486
-1.44,0.17782323935140296
-1.413333333333333,0.15421273747579958
-1.3866666666666667,0.12478823814133538
-1.3599999999999999,0.10642451446030933
-1.333333333333333,0.0899397045922077
-1.3066666666666666,0.07380940676427848
-1.2799999999999998,0.06012524201355249
-1.253333333333333,0.04651197967086188
-1.2266666666666666,0.03360774140851872
-1.1999999999999997,0.027864646357696317
-1.1733333333333333,0.018009211640851806
-1.1466666666666665,0.013896871974830485
-1.1199999999999997,0.009181861840513164
-1.0933333333333333,0.006558472743223588
-1.0666666666666664,0.003864181237899291
-1.0399999999999996,0.002623389097289475
-1.0133333333333332,0.00198526742497579
-0.9866666666666664,0.0009217313044530552
-0.96,0.0004254144482090982
-0.9333333333333331,0.0002127072241045491
-0.9066666666666663,0.00017725602008712552
-0.8799999999999999,0.0
-0.853333333333333,0.0
-0.8266666666666667,0.00010635361205227601
-0.7999999999999998,0.0
-0.773333333333333,7.090240803485068e-05
-0.7466666666666666,0.0
-0.7199999999999998,0.0
-0.6933333333333329,0.0
-0.6666666666666665,0.0
-0.6399999999999997,0.0
-0.6133333333333333,0.0
-0.5866666666666664,0.0
-0.5599999999999996,0.0
-0.5333333333333332,0.0
-0.5066666666666664,0.0
-0.48,0.0
-0.45333333333333314,0.0
-0.4266666666666663,0.0
-0.3999999999999999,0.0
-0.3733333333333331,0.0
-0.34666666666666623,0.0
-0.31999999999999984,0.0
-0.293333333333333,0.0
-0.2666666666666666,0.0
-0.23999999999999977,0.0
-0.21333333333333293,0.0
-0.18666666666666654,0.0
-0.1599999999999997,0.0
-0.1333333333333333,0.0
-0.10666666666666647,0.0
-0.07999999999999963,0.0
-0.05333333333333323,0.0
-0.026666666666666394,0.0
0.0,0.0
0.026666666666667282,0.0
0.05333333333333368,0.0
0.08000000000000007,0.0
0.10666666666666735,0.0
0.13333333333333375,0.0
0.16000000000000014,0.0
0.18666666666666654,0.0
0.21333333333333382,0.0
0.2400000000000002,0.0
0.2666666666666666,0.0
0.2933333333333339,0.0
0.3200000000000003,0.0
0.3466666666666667,0.0
0.37333333333333396,0.0
0.40000000000000036,0.0
0.42666666666666675,0.0
0.45333333333333403,0.0
0.4800000000000004,0.0
0.5066666666666668,0.0
0.5333333333333332,0.0
0.5600000000000005,0.0
0.5866666666666669,0.0
0.6133333333333333,0.0
0.6400000000000006,0.0
0.666666666666667,0.0
0.6933333333333334,0.0
0.7200000000000006,0.0
0.746666666666667,7.090240803485068e-05
0.7733333333333334,0.0
0.8000000000000007,0.00010635361205227601
0.8266666666666671,0.0
0.8533333333333335,0.0
0.8799999999999999,0.00017725602008712552
0.9066666666666672,0.0002127072241045491
0.9333333333333336,0.0004254144482090982
0.96,0.0009217313044530552
0.9866666666666672,0.00198526742497579
1.0133333333333336,0.002623389097289475
1.04,0.003864181237899291
1.0666666666666673,0.006558472743223588
1.0933333333333337,0.009181861840513164
1.12,0.013896871974830485
1.1466666666666674,0.018009211640851806
1.1733333333333338,0.027864646357696317
1.2000000000000002,0.03360774140851872
1.2266666666666666,0.04651197967086188
1.2533333333333339,0.06012524201355249
1.2800000000000002,0.07380940676427848
1.3066666666666666,0.0899397045922077
1.333333333333334,0.10642451446030933
1.3600000000000003,0.12478823814133538
1.3866666666666667,0.15421273747579958
1.413333333333334,0.17782323935140296
1.4400000000000004,0.20068926594264486
1.4666666666666668,0.23387159290295048
1.493333333333334,0.2580493140428354
1.5200000000000005,0.27822104912875406
1.5466666666666669,0.2973292480941423
1.5733333333333333,0.3164374470595364
1.6000000000000005,0.33331222017182877
1.626666666666667,0.35270402876936024
1.6533333333333333,0.36808985131292404
1.6800000000000006,0.38067502873910875
1.706666666666667,0.3932247549612772
1.7333333333333334,0.39762070425943846
1.7600000000000007,0.3992869108482572
1.786666666666667,0.4132546852311272
1.8133333333333335,0.4025838728218729
1.8400000000000007,0.40811426064859646
1.8666666666666671,0.41130486901016877
1.8933333333333335,0.41212024670255964
1.9200000000000008,0.4059162859995201
1.9466666666666672,0.41048949131776463
1.9733333333333336,0.3996768740924502
2.0,0.39414648626572746
2.0266666666666673,0.3852127828533411
2.0533333333333337,0.3714931668985978
2.08,0.3673808272325708
2.1066666666666674,0.3532357968296242
2.1333333333333337,0.3483435306752197
2.16,0.33019251421829143
2.1866666666666674,0.3179973000363053
2.213333333333334,0.3073973900350929
2.24,0.2921888235116118
2.2666666666666675,0.2873674597652498
2.293333333333334,0.27506589197120246
2.3200000000000003,0.2611690199963718
2.3466666666666667,0.2490092570183884
