distance (nm),number_prob_density
-4.0,0.0
-3.973333333333333,0.0
-3.9466666666666668,0.0
-3.92,0.0
-3.8933333333333335,0.0
-3.8666666666666667,0.0008048223524563913
-3.84,0.001502335057918589
-3.8133333333333335,0.004667969644247067
-3.7866666666666666,0.010999238816904018
-3.76,0.01974497504692993
-3.7333333333333334,0.03557314797857247
-3.7066666666666666,0.051508630557209445
-3.68,0.07742391030630479
-3.6533333333333333,0.09856391076415769
-3.6266666666666665,0.12217203310288113
-3.6,0.13966350556293233
-3.5733333333333333,0.1661153335469977
-3.546666666666667,0.1754512728354932
-3.52,0.1769536078934118
-3.493333333333333,0.17995827800924752
-3.466666666666667,0.1753976180119961
-3.44,0.17668533377592638
-3.413333333333333,0.17727553683439282
-3.3866666666666667,0.17475376013003108
-3.36,0.17550492765899045
-3.333333333333333,0.17174909001419525
-3.3066666666666666,0.1716954351906937
-3.28,0.1729831509546284
-3.2533333333333334,0.1725539123666503
-3.2266666666666666,0.16793959754589854
-3.2,0.174056247424569
-3.1733333333333333,0.16472030813607483
-3.1466666666666665,0.17233929307266002
-3.12,0.16423741472460096
-3.0933333333333333,0.16514954672405158
-3.0666666666666664,0.16793959754589843
-3.04,0.16997848083878997
-3.013333333333333,0.17239294789615908
-2.9866666666666664,0.17389528295407897
-2.96,0.1709442676617356
-2.9333333333333336,0.1780803591868497
-2.9066666666666663,0.17861690742182318
-2.88,0.1772755368343924
-2.8533333333333335,0.18811381118080736
-2.8266666666666667,0.18205081612563584
-2.8,0.19203061329609283
-2.7733333333333334,0.19326467423652816
-2.7466666666666666,0.20179579117256596
-2.7199999999999998,0.21869706057414767
-2.6933333333333334,0.2206822890435425
-2.6666666666666665,0.22357964951238557
-2.6399999999999997,0.23999802550249777
-2.6133333333333333,0.253250766906275
-2.586666666666667,0.2670400565450288
-2.5599999999999996,0.26993741701387575
-2.533333333333333,0.290594524060251
-2.506666666666667,0.29783792523236213
-2.48,0.318602341925737
-2.453333333333333,0.3217143216885645
-2.4266666666666667,0.33308914426995206
