distance (nm),number_prob_density
-3.33665,0.4257843055342383
-3.20046,0.43351181850904064
-3.06427,0.4569987494691613
-2.92808,0.4851894967086024
-2.79189,0.501033957783967
-2.6557,0.4824520426088854
-2.51951,0.3989148375230751
-2.38332,0.26992002658589465
-2.24713,0.13855126890340183
-2.11094,0.05456592821748245
-1.97475,0.01842002217073757
-1.83856,0.004776237730270586
-1.70237,0.0011403308676538623
-1.56618,8.248557467963008e-05
-1.42999,0.0
-1.2938,0.0
-1.15761,0.0
-1.02142,0.0
-0.885234,0.0
-0.749044,0.0
-0.612854,0.0
-0.476665,0.0
-0.340475,0.0
-0.204285,0.0
-0.0680949,0.0
0.0680949,0.0
0.204285,0.0
0.340475,0.0
0.476665,0.0
0.612854,0.0
0.749044,0.0
0.885234,0.0
1.02142,0.0
1.15761,0.0
1.2938,0.0
1.42999,0.0
1.56618,8.248557467963008e-05
1.70237,0.0011403308676538623
1.83856,0.004776237730270586
1.97475,0.01842002217073757
2.11094,0.05456592821748245
2.24713,0.13855126890340183
2.38332,0.26992002658589465
2.51951,0.3989148375230751
2.6557,0.4824520426088854
2.79189,0.501033957783967
2.92808,0.4851894967086024
3.06427,0.4569987494691613
3.20046,0.43351181850904064
3.33665,0.4257843055342383
