Atom     Average OP     OP stem
gamma1_1 0.00998296579828653 0.0006833337336528774
gamma1_2 0.01170742559674219 0.00069353568426862
gamma1_3 0.010964692760392742 0.0006721578055540466
gamma2_1 0.011814746135924382 0.0007081090892682905
gamma2_2 0.010602436414854303 0.0006677942552276537
gamma2_3 0.012303523459854046 0.000708968895481071
gamma3_1 0.009926613537716452 0.0006328841034450012
gamma3_2 0.011297012812602316 0.0006992379414206458
gamma3_3 0.011501749710788456 0.0006489491905931026
beta1 -0.07477198829572287 0.0011401237495697971
beta2 -0.07398865707501939 0.001223054771677136
alpha1 0.03451188314005074 0.0012963880500643586
alpha2 0.03425077697102406 0.001295529232036975
g3_1 -0.22368437852171943 0.002090917070126368
g3_2 -0.24563115913045597 0.0015641707186786326
g2_1 -0.19270141344905023 0.002298322885602731
g1_1 -0.1756977451203612 0.002712788297545671
g1_2 -0.04116727442534556 0.002265341475671876
palmitoyl_C2a -0.2354628227413374 0.0016061361665914784
palmitoyl_C2b -0.20349542342475654 0.0016480554854563874
palmitoyl_C3a -0.17838055854689236 0.0012407414809618518
palmitoyl_C3b -0.16556639537388446 0.0011582600428852621
palmitoyl_C4a -0.206148840034559 0.0011441365152589419
palmitoyl_C4b -0.2032572216038971 0.0011172559647012216
palmitoyl_C5a -0.2068556495638126 0.0012168290921944645
palmitoyl_C5b -0.20389094769135657 0.0011839222824197072
palmitoyl_C6a -0.21847310612009327 0.0011645621324840997
palmitoyl_C6b -0.21709198382895606 0.0011619264643788743
palmitoyl_C7a -0.20950926376130763 0.0011616906422974326
palmitoyl_C7b -0.2084365275674224 0.0011127262372442501
palmitoyl_C8a -0.20848097702356055 0.001123083845976505
palmitoyl_C8b -0.2080040061521834 0.0011479015260381087
palmitoyl_C9a -0.19332760583368125 0.0010923384193962412
palmitoyl_C9b -0.19265036247731704 0.001104761412625928
palmitoyl_C10a -0.1861111052772247 0.0010902357841302292
palmitoyl_C10b -0.1855233876141488 0.0010542763941173178
palmitoyl_C11a -0.16753582420501972 0.0010234740043932526
palmitoyl_C11b -0.16732659643044775 0.0010068607902387963
palmitoyl_C12a -0.1560497752451643 0.0009062516197089649
palmitoyl_C12b -0.15613367042909015 0.0009114429727701463
palmitoyl_C13a -0.13564105003573845 0.0007992420847674075
palmitoyl_C13b -0.13548146377567777 0.0008063491128197799
palmitoyl_C14a -0.11854191817864902 0.000678889478854886
palmitoyl_C14b -0.11832413031059191 0.0006830624706404569
palmitoyl_C15a -0.0896168839100984 0.0005152750954508868
palmitoyl_C15b -0.08913582160188863 0.0005136716479548205
palmitoyl_C16a -0.03045327585860772 0.0002626883873218551
palmitoyl_C16b -0.029884485087421767 0.00026491426062797254
palmitoyl_C16c -0.030592531659215792 0.00026753595368418697
oleoyl_C2a -0.0719508439581138 0.0018208884316189952
oleoyl_C2b -0.10653197670261252 0.0015711702589283724
oleoyl_C3a -0.1994403093008748 0.0013445040095244765
oleoyl_C3b -0.20726432554474783 0.001199530394566853
oleoyl_C4a -0.19739470737022202 0.0012374193000624872
oleoyl_C4b -0.2027770684740843 0.0011637999061668782
oleoyl_C5a -0.21001052079131305 0.0012701542758575984
oleoyl_C5b -0.20957002077445483 0.0012024903614386766
oleoyl_C6a -0.18820083643145474 0.0011482927990214024
oleoyl_C6b -0.18630447535173297 0.001220630167749688
oleoyl_C7a -0.1786639151434044 0.0010915382477403792
oleoyl_C7b -0.1780847547274415 0.001158736383472171
oleoyl_C8a -0.10184580135144786 0.001121626166961537
oleoyl_C8b -0.10179527073189518 0.0011707266529071628
oleoyl_C9a -0.05687600770159436 0.0013183504349250827
oleoyl_C10a -0.04953080558483221 0.0010624857281426262
oleoyl_C11a -0.07970906497524996 0.00109456768203593
oleoyl_C11b -0.0792730986205046 0.001045758296511998
oleoyl_C12a -0.12034121209352688 0.0010410188394353308
oleoyl_C12b -0.12148738586876484 0.0010064385375586923
oleoyl_C13a -0.12742529448799345 0.0009295044130670472
oleoyl_C13b -0.12804354209574426 0.0009754122731709226
oleoyl_C14a -0.13219386303519098 0.0009201594802091803
oleoyl_C14b -0.13194674260900568 0.0009185442819122931
oleoyl_C15a -0.120441632972362 0.0007943117940824363
oleoyl_C15b -0.12062531046588804 0.0008274146011628846
oleoyl_C16a -0.10961254857011726 0.0007065330165776842
oleoyl_C16b -0.10950637387426966 0.0007122112500168635
oleoyl_C17a -0.0857705455296997 0.0005669188630387679
oleoyl_C17b -0.08533312996384448 0.0005939266167362505
oleoyl_C18a -0.028829637187633754 0.000283276861972705
oleoyl_C18b -0.028185615022124598 0.00027158476971852943
oleoyl_C18c -0.028891344207277125 0.0003003095843113968
