0.5 3.0547409579667644e-06
1.5 1.5273704789833822e-06
2.5 0.0
3.5 0.0
4.5 0.0
5.5 1.5273704789833822e-06
6.5 1.5273704789833822e-06
7.5 1.5273704789833822e-06
8.5 3.0547409579667644e-06
9.5 1.5273704789833822e-06
10.5 0.0
11.5 6.109481915933529e-06
12.5 0.0
13.5 3.0547409579667644e-06
14.5 0.0
15.5 1.5273704789833822e-06
16.5 3.0547409579667644e-06
17.5 1.5273704789833822e-06
18.5 7.636852394916911e-06
19.5 9.164222873900293e-06
20.5 1.6801075268817204e-05
21.5 1.6801075268817204e-05
22.5 1.5273704789833822e-05
23.5 1.0691593352883675e-05
24.5 9.164222873900293e-06
25.5 1.985581622678397e-05
26.5 2.749266862170088e-05
27.5 3.360215053763441e-05
28.5 4.5821114369501466e-05
29.5 5.345796676441838e-05
30.5 4.887585532746823e-05
31.5 6.567693059628544e-05
32.5 9.316959921798623e-05
33.5 0.00012829912023460405
34.5 0.00012829912023460402
35.5 0.00017106549364613864
36.5 0.00019703079178885614
37.5 0.0002535434995112413
38.5 0.0003192204301075267
39.5 0.0003451857282502445
40.5 0.0004123900293255131
41.5 0.0005086143695014664
42.5 0.0006048387096774194
43.5 0.0006857893450635383
44.5 0.0008644916911045941
45.5 0.0010157013685239487
46.5 0.0011333088954056702
47.5 0.0013043743890518076
48.5 0.0014754398826979465
49.5 0.0016388685239491691
50.5 0.0017992424242424235
51.5 0.0021337365591397846
52.5 0.0023414589442815235
53.5 0.002454484359726294
54.5 0.002712609970674487
55.5 0.0031448558162267834
56.5 0.00326093597262952
57.5 0.0036030669599217986
58.5 0.0037466397849462356
59.5 0.003836754643206254
60.5 0.004282746823069401
61.5 0.004356060606060606
62.5 0.004531708211143692
63.5 0.004681390518084064
64.5 0.004725684261974584
65.5 0.004803580156402737
66.5 0.0047974706744868
67.5 0.004760813782991202
68.5 0.00484176441837732
69.5 0.004806634897360702
70.5 0.004568365102639294
71.5 0.004496578690127076
72.5 0.004536290322580641
73.5 0.004276637341153469
74.5 0.004130009775171065
75.5 0.0037649682306940342
76.5 0.00364430596285435
77.5 0.0033021749755620714
78.5 0.0032609359726295203
79.5 0.0030226661779081112
80.5 0.0028806207233626575
81.5 0.0025125244379276637
82.5 0.0023445136852394896
83.5 0.0021383186705767336
84.5 0.002002382697947212
85.5 0.0017763318670576728
86.5 0.0016541422287390019
87.5 0.0014540566959921803
88.5 0.0013761608015640271
89.5 0.0011760752688172041
90.5 0.0011058162267839693
91.5 0.0009408602150537631
92.5 0.0008889296187683281
93.5 0.0007896505376344086
94.5 0.000772849462365591
95.5 0.0007025904203323551
96.5 0.0005758186705767347
97.5 0.0005559628543499512
98.5 0.000517778592375367
99.5 0.00044751955034213114
100.5 0.0003787878787878788
101.5 0.0003742057673509285
102.5 0.000339076246334311
103.5 0.00029630987292277624
104.5 0.00029783724340175943
105.5 0.0002733993157380255
106.5 0.0002504887585532746
107.5 0.0002535434995112413
108.5 0.00023063294232649042
109.5 0.00021994134897360677
110.5 0.0002000855327468229
111.5 0.00020466764418377312
112.5 0.00014204545454545435
113.5 0.00014968230694037128
114.5 0.00013135386119257078
115.5 0.0001649560117302051
116.5 0.00014204545454545448
117.5 0.0001542644183773215
118.5 0.00013746334310850428
119.5 0.00011149804496578681
120.5 0.00015579178885630484
121.5 0.00014815493646138788
122.5 0.00015884652981427164
123.5 0.00016495601173020506
124.5 0.00012218963831867047
125.5 0.00016495601173020517
126.5 0.0001848118279569892
127.5 0.0001832844574780056
128.5 0.00017564760508308888
129.5 0.00023521505376344068
130.5 0.00024285190615835753
131.5 0.00025812561094819145
132.5 0.0003070014662756597
133.5 0.000271871945259042
134.5 0.0003757331378299121
135.5 0.00036809628543499513
136.5 0.0003757331378299118
137.5 0.0004643206256109484
138.5 0.0005086143695014662
139.5 0.0005529081133919843
140.5 0.0006506598240469207
141.5 0.0007117546432062563
142.5 0.0008278347996089929
143.5 0.0009118401759530791
144.5 0.0010859604105571843
145.5 0.0013440860215053769
146.5 0.0012936827956989245
147.5 0.0015747189638318667
148.5 0.001816043499511241
149.5 0.0019092130987292282
150.5 0.0022101050830889532
151.5 0.0025537634408602135
152.5 0.0029707355816226766
153.5 0.0032548264907135867
154.5 0.003554191104594327
155.5 0.004143756109481915
156.5 0.0045194892473118245
157.5 0.005272482893450631
158.5 0.005773460410557183
159.5 0.006303457966764416
160.5 0.007109909579667641
161.5 0.007691837732160307
162.5 0.008634225317693056
163.5 0.009309323069403713
164.5 0.010315860215053763
165.5 0.011024560117302042
166.5 0.011869195992179856
167.5 0.012949046920821107
168.5 0.013648582600195497
169.5 0.01435422776148582
170.5 0.015043071847507325
171.5 0.016365774682306933
172.5 0.01664833822091886
173.5 0.01741049608993157
174.5 0.017948130498533717
175.5 0.01832080889540566
176.5 0.018536168132942316
177.5 0.018924120234604103
178.5 0.01947244623655913
179.5 0.01935178396871944
180.5 0.019218902737047898
181.5 0.01943273460410556
182.5 0.01925708699902248
183.5 0.018556023949169102
184.5 0.018563660801564033
185.5 0.017755681818181816
186.5 0.017077529325513187
187.5 0.016581133919843588
188.5 0.01604960899315737
189.5 0.015212609970674478
190.5 0.014312988758553274
191.5 0.013779936461388077
192.5 0.01253207478005864
193.5 0.011667583088954051
194.5 0.010929863147605082
195.5 0.010114247311827952
196.5 0.009297104105571843
197.5 0.00849981671554252
198.5 0.00776820625610948
199.5 0.00695411779081134
200.5 0.006443976050830888
201.5 0.00578567937438905
202.5 0.005061705767350928
203.5 0.004716520039100684
204.5 0.004198741446725317
205.5 0.003673326001955032
206.5 0.0033861803519061573
207.5 0.002853128054740956
208.5 0.0026545698924731174
209.5 0.002320075757575756
