Atom     Average OP     OP stem
M_G1_M M_G1H1_M -0.21859269813719157 0.019937871047854685
M_G1_M M_G1H2_M 0.08042038566540308 0.023702870749060398
M_G1C3_M M_G1C3H1_M -0.24827287397171416 0.009399106158991076
M_G1C3_M M_G1C3H2_M -0.24938988020746217 0.010556218348118377
M_G1C4_M M_G1C4H1_M -0.21501409930776738 0.009026351739714215
M_G1C4_M M_G1C4H2_M -0.2008444809396164 0.007312889534957693
M_G1C5_M M_G1C5H1_M -0.2402973419769661 0.0054635312316139205
M_G1C5_M M_G1C5H2_M -0.2299276208401384 0.005051697939326645
M_G1C6_M M_G1C6H1_M -0.23162204719902563 0.004184337499165993
M_G1C6_M M_G1C6H2_M -0.22117223424441781 0.00444850218156118
M_G1C7_M M_G1C7H1_M -0.22607018436515058 0.0038093341747049074
M_G1C7_M M_G1C7H2_M -0.22217940188634988 0.00390178493956445
M_G1C8_M M_G1C8H1_M -0.22112351408970468 0.0036207719384945903
M_G1C8_M M_G1C8H2_M -0.22000966880152778 0.003770448249833011
M_G1C9_M M_G1C9H1_M -0.21765826694430288 0.0035830732920844096
M_G1C9_M M_G1C9H2_M -0.21787336847988992 0.0036333935149442235
M_G1C10_M M_G1C10H1_M -0.20648457774900827 0.003559841222663307
M_G1C10_M M_G1C10H2_M -0.20570704963969574 0.0037367571350074426
M_G1C11_M M_G1C11H1_M -0.1964782822512501 0.003355399052783984
M_G1C11_M M_G1C11H2_M -0.1957833163793345 0.0034775394165344697
M_G1C12_M M_G1C12H1_M -0.17892889338340692 0.003311866717260405
M_G1C12_M M_G1C12H2_M -0.17819958899157506 0.0034584987422494893
M_G1C13_M M_G1C13H1_M -0.1623369467509273 0.0030384786718508252
M_G1C13_M M_G1C13H2_M -0.1632112011026642 0.0030450341661973235
M_G1C14_M M_G1C14H1_M -0.14154683101925727 0.002889582354650619
M_G1C14_M M_G1C14H2_M -0.142476332685689 0.0029036159860149407
M_G1C15_M M_G1C15H1_M -0.12165000037931573 0.0023643875741553386
M_G1C15_M M_G1C15H2_M -0.12118575383694571 0.002360535708487106
M_G1C16_M M_G1C16H1_M -0.09558283102441723 0.0019676693741985402
M_G1C16_M M_G1C16H2_M -0.09620146486697131 0.0020069548978552372
M_G1C17_M M_G1C17H1_M -0.02944489587906861 0.0009251589740238781
M_G1C17_M M_G1C17H2_M -0.02965272539904059 0.000908713965211507
M_G1C17_M M_G1C17H3_M -0.03109612240848266 0.0008747764507187229
M_G2_M M_G2H1_M -0.2527031251734698 0.018293533638733737
M_G2C3_M M_G2C3H1_M -0.15969375487799092 0.014499914344833812
M_G2C3_M M_G2C3H2_M 0.022846773290828893 0.01969455135657945
M_G2C4_M M_G2C4H1_M -0.16766749256959443 0.010976348404978116
M_G2C4_M M_G2C4H2_M -0.07281585145545227 0.016579618338300073
M_G2C5_M M_G2C5H1_M -0.18865169188019196 0.008456893372684921
M_G2C5_M M_G2C5H2_M -0.16194507340061193 0.009985414388813013
M_G2C6_M M_G2C6H1_M -0.1902085781165299 0.0072854491815324786
M_G2C6_M M_G2C6H2_M -0.17889139035341164 0.008521760848479219
M_G2C7_M M_G2C7H1_M -0.17161346203923866 0.00635592804020388
M_G2C7_M M_G2C7H2_M -0.17028150641534182 0.006343076567389256
M_G2C8_M M_G2C8H1_M -0.17013678880137112 0.005539135801749624
M_G2C8_M M_G2C8H2_M -0.16601474161189914 0.0056652571100652685
M_G2C9_M M_G2C9H1_M -0.11660142650517002 0.005010502637530683
M_G2C9_M M_G2C9H2_M -0.11516294567042931 0.004799275695323244
M_G2C10_M M_G2C10H1_M -0.10725661365823386 0.00483025891395405
M_G2C11_M M_G2C11H1_M -0.0770164601614366 0.004261261292248817
M_G2C12_M M_G2C12H1_M -0.0828624740268594 0.0034365159153379892
M_G2C12_M M_G2C12H2_M -0.08494616314371836 0.0034658214239646264
M_G2C13_M M_G2C13H1_M -0.1266640735165122 0.0032745354563902943
M_G2C13_M M_G2C13H2_M -0.1279169225047771 0.003160517278552239
M_G2C14_M M_G2C14H1_M -0.12577086999218928 0.0031740431720159263
M_G2C14_M M_G2C14H2_M -0.12484616943200404 0.003211172343840246
M_G2C15_M M_G2C15H1_M -0.13562806193252835 0.0032688198586771507
M_G2C15_M M_G2C15H2_M -0.1361833029874222 0.003165134892508567
M_G2C16_M M_G2C16H1_M -0.11747379037495509 0.0030045918055513236
M_G2C16_M M_G2C16H2_M -0.11804323360682936 0.002854282285410944
M_G2C17_M M_G2C17H1_M -0.10867181352785468 0.002650148660989871
M_G2C17_M M_G2C17H2_M -0.10933475030152759 0.0024856877353433737
M_G2C18_M M_G2C18H1_M -0.08444823701393193 0.002075397551034188
M_G2C18_M M_G2C18H2_M -0.08315295123734456 0.002013070087139874
M_G2C19_M M_G2C19H1_M -0.03294978695639347 0.0007863290768901163
M_G2C19_M M_G2C19H2_M -0.03155980098854872 0.0009344398495932439
M_G2C19_M M_G2C19H3_M -0.030985256545472212 0.0007837902798620978
M_G3_M M_G3H1_M -0.05271360122190269 0.02178576312742621
M_G3_M M_G3H2_M -0.14327638957601974 0.017433672492827824
M_G3C4_M M_G3C4H1_M 0.0455219399803993 0.029839580798627755
M_G3C4_M M_G3C4H2_M -2.9424087843850366e-05 0.026670323429573616
M_G3C5_M M_G3C5H1_M -0.15266441515442786 0.022241208124685635
M_G3C5_M M_G3C5H2_M -0.18838184433584998 0.017528899829413424
M_G3N6C1_M M_G3N6C1H1_M 0.025729253076213026 0.003716646766226937
