Atom     Average OP     OP stem
gamma1_1 0.00791787455633035 0.004434784697032792
gamma1_2 0.0066718830832834565 0.004467065311244142
gamma1_3 0.006361886529054084 0.004616591427892308
gamma2_1 0.004110482243184131 0.005066184670657176
gamma2_2 0.006212137587734889 0.004990847237004493
gamma2_3 0.00472731270018507 0.005044003304979437
gamma3_1 0.004989559721911959 0.005001256211722553
gamma3_2 0.002481373897971983 0.004612343047464297
gamma3_3 0.005325518834223498 0.004859642625489983
beta1 0.028958986787958257 0.038614322010602324
beta2 -0.17190075011305192 0.020758191463873976
alpha1 -0.10917138573807104 0.03221418769210171
alpha2 0.16404571167965173 0.034876835851514174
g3_1 -0.1370176905186087 0.02508145614468922
g3_2 -0.1699505495389867 0.021491274451606084
g2_1 -0.22693544151466258 0.026627800620586155
g1_1 -0.224549635104813 0.021686380498136065
g1_2 0.012604009227359672 0.03013485721203179
palmitoyl_C2a -0.25781308596502206 0.012262948987466346
palmitoyl_C2b -0.22708094756176195 0.02080978160329305
palmitoyl_C3a -0.22180187061518772 0.01012207575026377
palmitoyl_C3b -0.19916348756893823 0.01583618367033583
palmitoyl_C4a -0.2258390848210932 0.009401112386735242
palmitoyl_C4b -0.21562621458108147 0.01125250415736683
palmitoyl_C5a -0.20970985724098462 0.008546567829198385
palmitoyl_C5b -0.20419683236540923 0.010132336187100901
palmitoyl_C6a -0.19958014899374263 0.008189947271773435
palmitoyl_C6b -0.20210421304399284 0.008350819671931554
palmitoyl_C7a -0.19166292409720287 0.007935305727564585
palmitoyl_C7b -0.19372283276990399 0.007148670922725651
palmitoyl_C8a -0.18950200944359916 0.006612240931865356
palmitoyl_C8b -0.1911365922886909 0.006405283718692736
palmitoyl_C9a -0.17621328625105345 0.006543263108595608
palmitoyl_C9b -0.1779192542662026 0.005851548245972976
palmitoyl_C10a -0.16676798183856967 0.005132088063730001
palmitoyl_C10b -0.1668554335325851 0.005260202650056467
palmitoyl_C11a -0.15183994981569937 0.004842869454610741
palmitoyl_C11b -0.15100905483503554 0.004734651426049772
palmitoyl_C12a -0.13750252681989605 0.004123922027705897
palmitoyl_C12b -0.13628065462199357 0.003990812887604688
palmitoyl_C13a -0.12176032959522781 0.003579932055280458
palmitoyl_C13b -0.12020082251416356 0.00362638927768881
palmitoyl_C14a -0.10261409869320313 0.0029637066449710384
palmitoyl_C14b -0.10222073578828371 0.0028294856512321234
palmitoyl_C15a -0.08243309049565653 0.002470926044673812
palmitoyl_C15b -0.08151609118823318 0.002347321125183796
palmitoyl_C16a -0.024573494654137735 0.001023425974534361
palmitoyl_C16b -0.024495479697027266 0.0009775695982538876
palmitoyl_C16c -0.024154053497930053 0.0010220314530980758
oleoyl_C2a -0.16252738735491068 0.02014364900055439
oleoyl_C2b 0.09878009930693869 0.026476116245462866
oleoyl_C3a -0.18021939705794482 0.017646173389071294
oleoyl_C3b -0.051048173220777884 0.0232146434203043
oleoyl_C4a -0.17558813337921514 0.01440897714639064
oleoyl_C4b -0.13813911585759087 0.014859335770843213
oleoyl_C5a -0.17739315624377638 0.012272444836415698
oleoyl_C5b -0.16573404947720813 0.013050051301524649
oleoyl_C6a -0.15764625829927711 0.008955307270605714
oleoyl_C6b -0.1486941543372579 0.010538851739977602
oleoyl_C7a -0.15948893625076885 0.008384149582207269
oleoyl_C7b -0.15379352825197243 0.009354113758791539
oleoyl_C8a -0.09946891396316423 0.007456523621253652
oleoyl_C8b -0.10691289557073845 0.008615252763059298
oleoyl_C9a -0.09835717243547502 0.008561322554077783
oleoyl_C10a -0.05982072215413709 0.0060897700037844905
oleoyl_C11a -0.07018041973575641 0.004857701659823013
oleoyl_C11b -0.07321855603536813 0.004254643189986394
oleoyl_C12a -0.11334150486179821 0.0039502511422657965
oleoyl_C12b -0.1089155387025067 0.004574814294540828
oleoyl_C13a -0.1095784121031668 0.0038627127861931036
oleoyl_C13b -0.10855808389212254 0.004017942995351568
oleoyl_C14a -0.11938974419177002 0.003784963678026584
oleoyl_C14b -0.1185750612104642 0.003783962623067153
oleoyl_C15a -0.10321685900474263 0.0033069435602498232
oleoyl_C15b -0.10428617159977767 0.0034409939167361057
oleoyl_C16a -0.0973678230597976 0.002793694394427383
oleoyl_C16b -0.09687353068747982 0.0029551704766979077
oleoyl_C17a -0.07623655386829697 0.0023077209843313518
oleoyl_C17b -0.07591788078578386 0.0023221492392209663
oleoyl_C18a -0.02881208438332393 0.0008210720547681947
oleoyl_C18b -0.02838415393681901 0.0008188438671759621
oleoyl_C18c -0.028621382759517217 0.0008220203834048068
