concentration (mM),order_parameter,err_order_parameter
0.0,0.0,0.0021886046071548943
56.0,-0.0018488171227572028,0.00172894879505435
150.0,-0.006920592200858389,0.0018732020362171005
450.0,-0.011813774872380622,0.0018016917486888293
