concentration (mM),order_parameter,err_order_parameter
0.0,0.0,0.0016838710092808005
56.0,-0.001828562650750723,0.0014038573055292693
150.0,-0.004941760995675407,0.0015002329414626472
450.0,-0.012675012753907353,0.0014460095385666113
