concentration (mM),order_parameter,err_order_parameter
0.0,0.0,0.0
350.0,-0.04982081025802014,0.03750523570958732
450.0,-0.059381187749082964,0.03692434861633825
650.0,-0.13932940557857565,0.032712336242251595
1000.0,-0.14892258105138115,0.033859660479888073
