concentration (mM),order_parameter,err_order_parameter
0.0,0.0,0.0
350.0,-0.06632226220318893,0.02125076454150136
450.0,-0.053106351471086,0.02122994236237826
650.0,-0.045000642825929305,0.022779779546267854
1000.0,-0.05467846043390617,0.02422936541303369
