concentration (mM),order_parameter,err_order_parameter
0.0,0.0,0.0
350.0,-0.039533535988538024,0.03477602844649795
450.0,-0.04250503216693248,0.03530707491747887
650.0,-0.04783737621410007,0.03507502520162139
1000.0,-0.08055140994951475,0.034639028915041364
