concentration (mM),order_parameter,err_order_parameter
0.0,0.0,0.0020537207658624943
105.0,-0.005682787966507771,0.0017002385070645843
346.0,-0.011141921389146,0.0017254380989940982
467.0,-0.01373072537682278,0.0018108586996107283
711.0,-0.01890006853791451,0.002023837984783666
978.0,-0.020297518604113718,0.0019300475960646276
