concentration (mM),order_parameter,err_order_parameter
0.0,0.0,0.0
350.0,0.00561761994289528,0.035011248931499296
450.0,0.06091194287693044,0.03705045148184789
650.0,0.123827763275105,0.03649059150345251
1000.0,0.07834370947447272,0.037524064267180766
