gamma1_1 0.011036095977256598 0.002072638451323489
gamma1_2 0.007902897016341136 0.0023828496896988764
gamma1_3 0.010151453968174974 0.0021653254092531033
gamma2_1 0.01323961854658017 0.00235710157462968
gamma2_2 0.010456210481147692 0.0020580621921290907
gamma2_3 0.009903219920421466 0.002423993295426594
gamma3_1 0.008027484968871616 0.001853473739347327
gamma3_2 0.011948886376949623 0.002180065339913244
gamma3_3 0.010433935532718347 0.002036855251700098
beta1 -0.06804564262515463 0.0033793013931907
beta2 -0.07375235916721391 0.003277087836590182
alpha1 0.0356726640481883 0.003917237281586657
alpha2 0.03126429525378151 0.0034404912775566217
g3_1 -0.2179227989885958 0.0051956060094968835
g3_2 -0.24824147414688674 0.003668053676270376
g2_1 -0.18394937650328302 0.00613990567107428
g1_1 -0.16738365946078096 0.006675276363434378
g1_2 -0.0427130042898721 0.0051334025508602815
palmitoyl_C2a -0.2310104691436533 0.0042436366284795725
palmitoyl_C2b -0.20062651280869304 0.004311309230333265
palmitoyl_C3a -0.1655961720185548 0.0038373110204083503
palmitoyl_C3b -0.15290605379125777 0.003050485498454989
palmitoyl_C4a -0.1973450673250105 0.0036005788267085424
palmitoyl_C4b -0.1904992220924897 0.0034393282385708486
palmitoyl_C5a -0.19256361392580698 0.0038249128015336985
palmitoyl_C5b -0.1914324432412224 0.003564886672850765
palmitoyl_C6a -0.20522075753868077 0.003944203629318293
palmitoyl_C6b -0.20230356127226243 0.0038305744731435406
palmitoyl_C7a -0.19321106343538938 0.0037271842834486883
palmitoyl_C7b -0.19210609846329377 0.003908632128222973
palmitoyl_C8a -0.1954204793188582 0.003900682067458402
palmitoyl_C8b -0.1915488134290893 0.0036678837380215157
palmitoyl_C9a -0.17736301917546438 0.0037951320739997452
palmitoyl_C9b -0.17305360617330448 0.0035770242030150174
palmitoyl_C10a -0.1668675766095226 0.0034471247530249924
palmitoyl_C10b -0.16814640879120837 0.0032787012853062215
palmitoyl_C11a -0.14792403991532171 0.003188192593151577
palmitoyl_C11b -0.14715958753242825 0.0031215586489855914
palmitoyl_C12a -0.13603798294308522 0.0030696987612719787
palmitoyl_C12b -0.13661635379156245 0.002900441289670268
palmitoyl_C13a -0.1186553235737599 0.0025797086607216766
palmitoyl_C13b -0.11554160788437828 0.002364056623042191
palmitoyl_C14a -0.10396091758350125 0.002131187772852425
palmitoyl_C14b -0.1018721625378536 0.0021821703963976697
palmitoyl_C15a -0.07548745567264219 0.002092493853425431
palmitoyl_C15b -0.07899822133675716 0.001933226981456307
palmitoyl_C16a -0.02744789775067851 0.0016913996160765074
palmitoyl_C16b -0.024476446190660146 0.0018809119090385496
palmitoyl_C16c -0.027629330581573557 0.001672524863985385
oleoyl_C2a -0.08062869188373187 0.0046050302418619285
oleoyl_C2b -0.09534588652044246 0.004118879092407603
oleoyl_C3a -0.19120864905094181 0.003800747997240959
oleoyl_C3b -0.1886730500743353 0.003662354037393861
oleoyl_C4a -0.18802190723823511 0.0035118988347580945
oleoyl_C4b -0.18779086128705855 0.00356095350230315
oleoyl_C5a -0.19335323832695372 0.0035293584857701856
oleoyl_C5b -0.19419119909537422 0.003749971586386514
oleoyl_C6a -0.1736229867586457 0.0034822779711103083
oleoyl_C6b -0.17221929269125846 0.0036546821805852545
oleoyl_C7a -0.16393614101504705 0.0032360501702511243
oleoyl_C7b -0.16409332085067188 0.003673381657986514
oleoyl_C8a -0.09966960656815807 0.0032602689199950877
oleoyl_C8b -0.09721105366695496 0.003260845109574591
oleoyl_C9a -0.057790373824273544 0.0038046239256311976
oleoyl_C10a -0.03221742171050358 0.003246474961806009
oleoyl_C11a -0.06271811243272281 0.002792576575147853
oleoyl_C11b -0.06467631679439198 0.0032497245857262594
oleoyl_C12a -0.10232923156623895 0.00296586153607749
oleoyl_C12b -0.10366719708515203 0.002980329284823622
oleoyl_C13a -0.10926820904757029 0.0029042104413875966
oleoyl_C13b -0.10875298495483109 0.0028824791192751807
oleoyl_C14a -0.11316411995612123 0.0025917972730039197
oleoyl_C14b -0.1125326587471397 0.002743375900755242
oleoyl_C15a -0.10227035427712855 0.002425639678369383
oleoyl_C15b -0.10181020531140512 0.0022393533534350077
oleoyl_C16a -0.0924621742864488 0.0021902898966651035
oleoyl_C16b -0.09171728290838263 0.002217396047391141
oleoyl_C17a -0.07064121613117148 0.0019924516320913165
oleoyl_C17b -0.07118492208403467 0.0020550092569632276
oleoyl_C18a -0.02526662070777293 0.0018003423946570413
oleoyl_C18b -0.02306374839442728 0.0016248772568644312
oleoyl_C18c -0.022069083153167312 0.0017988080279629029
